0.166852767151 0.489388050891 0.637367962789 0.49518034621 0.642607462476 0.650878041865,0.147421015497 0.482864235138 0.735830685707 0.220027707916 0.10786264262 0.187904749742
0.834976316318 0.516125902171 0.040195274179 0.40699273845 0.387515545615 0.1554132558,0.212716104298 0.608761557783 0.17193725373 0.0654707535551 0.610769530942 0.185232975338
0.047674447506 0.00533319585288 0.955281776703 0.431133265535 0.244374099212 0.49815325634,0.476894538872 0.376762763627 0.561910256293 0.445209677225 0.0490045852672 0.636129271924
0.787790976334 0.619598627973 0.186946582435 0.560510732927 0.680506330145 0.474528157993,0.769212853864 0.25635210105 0.44384639911 0.670653617283 0.394432452583 0.185236535365
0.935154667226 0.549663553559 0.0750512292664 0.490448337228 0.832439763199 0.986856106435,0.539963189443 0.937026514922 0.599107024646 0.9002320485 0.34422509893 0.367234017894
0.300978790297 0.61877799122 0.931287398686 0.259676024346 0.273404455048 0.46369334707,0.572837634932 0.118121230677 0.432941542269 0.00255185054402 0.32486251521 0.968489805454
0.152179337595 0.413644303529 0.976015336848 0.0192007616882 0.935543887593 0.152745035277,0.209367113611 0.138927792339 0.267277653978 0.580412944664 0.600940156803 0.317801564772
0.585623708477 0.757530981894 0.302610959085 0.0575512264346 0.333729252626 0.0397997830388,0.57968491255 0.904094207241 0.315184795037 0.979680356442 0.132118548533 0.34642056495
0.432073067473 0.943688210279 0.74552603677 0.623643091659 0.190010571193 0.381523382447,0.0705747369968 0.32310821291 0.1833128218 0.869653627299 0.391892309406 0.699488718341
0.214421936363 0.0873641870715 0.284636097976 0.201121332526 0.162430900687 0.173527119562,0.771473022904 0.773613629598 0.198196154206 0.367766322259 0.49510163035 0.941283636815
0.861547193673 0.541946249578 0.672084543979 0.822329683917 0.253441981135 0.239079484741,0.599361326486 0.156810767725 0.354275198634 0.06062637792 0.42172993033 0.862397084491
0.366739507995 0.439765412054 0.907078000097 0.29753307813 0.963197465336 0.845966239308,0.440713898056 0.692861917231 0.672273292868 0.204218128243 0.717627777962 0.448881427472
0.0163362246899 0.554971029587 0.764029557962 0.222974896591 0.543077112717 0.945284693922,0.756671925713 0.374415663253 0.968373209321 0.733665005102 0.197080997965 0.0248067820588
0.231805549506 0.400645157394 0.704183248761 0.433139512684 0.707103511065 0.024823408513,0.00932795871089 0.717573766083 0.0585715787749 0.855055523735 0.483976962695 0.63875125385
0.566467834396 0.616084202394 0.651039802672 0.437588773829 0.402275432385 0.632250431535,0.108256839749 0.297733012455 0.248534841203 0.366694312568 0.592780378234 0.511462105839
0.849273541591 0.557533346283 0.699964449538 0.560731699793 0.251140759377 0.749314116479,0.17815692908 0.418827180145 0.450504783897 0.355619093345 0.857879624466 0.942192559719
0.1407430967 0.117822651499 0.195875376175 0.145612877828 0.201160336983 0.0743412925591,0.785524216062 0.483113784831 0.896873697784 0.690672402115 0.849179921312 0.0214692176435
0.904283873981 0.0746769054387 0.102982548522 0.423576517507 0.842885153397 0.299478516499,0.215565747865 0.355067039771 0.676129200084 0.190629065882 0.511778243823 0.593109021919
0.66117466945 0.985256268117 0.776348575737 0.136200219948 0.339828269928 0.716972798582,0.526018282512 0.640585064068 0.656865786917 0.669283922236 0.998897246805 0.0402910917582
0.973550331921 0.50870497624 0.0690942787767 0.998564088624 0.846275603808 0.69943046108,0.552607511336 0.939735802154 0.595496567622 0.103056663138 0.506216184062 0.24227378447
0.491009150645 0.671244997303 0.721306011514 0.880974616297 0.556376553356 0.967928765808,0.586501493705 0.173898434465 0.748718992903 0.318403789063 0.0795305173741 0.2790332429
0.214935071624 0.264715860377 0.156088223401 0.00335395303781 0.261855042716 0.767016723086,0.989179596747 0.124046289077 0.969535400174 0.0231583496272 0.197151411613 0.710872781488
0.904339246885 0.561615255455 0.238588194194 0.75515620878 0.721701779979 0.752628710521,0.49894445623 0.797529424165 0.0452697403449 0.792661860812 0.966195031689 0.57515172018
0.0571859085649 0.510982054118 0.542898344872 0.0076286714201 0.857685774615 0.503029800723,0.350964831551 0.0154153183766 0.529874489117 0.544978079623 0.172895190367 0.832158060153
0.0306550622098 0.30264200025 0.47317948795 0.972166590093 0.0330487028535 0.575900092855,0.559498453934 0.0511198462378 0.15900265732 0.780484841504 0.480033213769 0.913198851237
0.189361116273 0.308014006898 0.315283854622 0.0767812219394 0.219927216642 0.965136077204,0.799137043337 0.445770205415 0.526089890754 0.594949268914 0.839075276159 0.0908799990494
0.985848245042 0.129665306955 0.859871717865 0.979865437318 0.320717449125 0.395135516131,0.9658976525 0.433949404052 0.926838080383 0.611927129263 0.628455009275 0.621290459642
0.594863026756 0.260757673465 0.399680174421 0.729029010158 0.357004510971 0.33169347285,0.370396585212 0.36189144098 0.850395397703 0.702052868586 0.931091301994 0.876507380469
0.61863840919 0.686462931287 0.0840437490416 0.648564838623 0.62972771897 0.435978964475,0.826048725653 0.185989659805 0.631311678754 0.139593512393 0.611010787842 0.666728179496
0.183760734339 0.751385448108 0.585852801775 0.03519894125 0.234106102871 0.651751066975,0.397013694089 0.967936271495 0.983899998739 0.522231996023 0.746960622539 0.535587166846
0.348774244396 0.27641691646 0.650284740752 0.0382338908977 0.680452438765 0.279127760317,0.0425685125007 0.30940163876 0.711745679934 0.417119925912 0.43958252794 0.0169915003724
0.469388661515 0.00211581617293 0.502219894435 0.518898851799 0.696031290526 0.571502745248,0.123052622555 0.174205661 0.614962544787 0.338990631246 0.215517017501 0.121100966217
0.234533303326 0.629257884364 0.849051073342 0.790741024772 0.679149688062 0.83678520788,0.770055628829 0.688024421557 0.149435972214 0.296211288748 0.79140211998 0.301606669447
0.578145183048 0.164889967714 0.54383408736 0.48048438004 0.22977377927 0.75581026182,0.151058572051 0.996997497205 0.946155324598 0.178203749025 0.414337268576 0.274873863704
0.277234169971 0.693173651513 0.950388549684 0.748011619474 0.977098294953 0.0994256227256,0.247903972521 0.211558034517 0.664522600317 0.233700562401 0.40679147542 0.238312687558
0.379892759008 0.48905476737 0.412298470662 0.761248342594 0.416259813291 0.00346262047097,0.42037517312 0.472040591733 0.256027949043 0.727843995206 0.346705932033 0.345060093067
0.357424756361 0.694172476149 0.443928494661 0.145021870325 0.825189348517 0.196869764575,0.308116330007 0.387508187617 0.0990596397862 0.419458305578 0.299494366942 0.890866813977
0.617323571267 0.34191266993 0.144399489663 0.602203961929 0.466680118609 0.997752916339,0.476090477985 0.102942469909 0.382507902058 0.977557775842 0.143982202683 0.139652043577
0.995571568943 0.17661514078 0.119343496287 0.349379097682 0.767549310826 0.875567371717,0.294724825629 0.610339667954 0.377380972671 0.154830271808 0.559873311776 0.296141168364
0.842980325484 0.358059769323 0.909937569921 0.158166233642 0.331792583262 0.276256547742,0.836821807935 0.376139922286 0.0987625669197 0.657246326977 0.492707023155 0.421122941377
0.557553577373 0.36365079726 0.942876176441 0.469860187895 0.617150425472 0.321653078694,0.275189635657 0.377980347131 0.662818100949 0.987434606537 0.841046548204 0.769652491761
0.869626987502 0.636154727225 0.713913889765 0.5285732134 0.293804241452 0.166842329409,0.750635969523 0.663825040694 0.471045156145 0.631817737287 0.211093035913 0.989800364267
0.699234005164 0.788290054489 0.954388403076 0.667873795148 0.538000875232 0.277438892797,0.804364804844 0.671087219239 0.541939242854 0.878862079553 0.186223199204 0.931198717919
0.639703588668 0.278999201615 0.852210923977 0.519529595989 0.274655597462 0.206933991287,0.606169321371 0.276476121475 0.990469162041 0.472385305626 0.801962840764 7.71324816977e-05
0.979707740774 0.404226179678 0.867932232299 0.797218337976 0.692517068985 0.697335421128,0.926578140341 0.439100818687 0.829748952704 0.926433074774 0.00133239064922 0.163530012023
0.95507067008 0.890412088263 0.413399890037 0.0975363285651 0.737312825467 0.654371254757,0.424551742767 0.579527656314 0.637021258027 0.264292975674 0.74474750546 0.0483636641873
0.946684696124 0.0522893934643 0.0438737382435 0.812764923194 0.00595035560277 0.966891672776,0.61789090241 0.192661443545 0.793818540713 0.965619924703 0.744770343597 0.584857849592
0.59834183148 0.583073718497 0.653739506495 0.056574511807 0.471445861672 0.562959333426,0.190183587559 0.441262030492 0.446029965041 0.375570710032 0.626063971646 0.105882525476
0.22239465416 0.740717654086 0.680584890153 0.350845882757 0.373894721387 0.239037205617,0.857939532959 0.334875405606 0.737532855558 0.619025262783 0.372760195406 0.314614334129
0.876844993476 0.578603677945 0.174539660357 0.512590282572 0.574041087084 0.515279565344,0.467748405449 0.866875878029 0.295210532683 0.247310007664 0.0992695410154 0.853554369672
0.349338705472 0.975998723986 0.611563234726 0.837343405979 0.0184411427555 0.390779456513,0.891541608375 0.604131892184 0.44833708695 0.0191211696825 0.122523802391 0.00385943357784
0.396007378383 0.261776953188 0.749569680911 0.865886831639 0.337054200064 0.173693244047,0.350566199773 0.549007580287 0.638141374787 0.360918671962 0.666936147433 0.611484344555
0.587870025043 0.133715489951 0.0133362098316 0.153316699567 0.866103129104 0.21567656443,0.910294268214 0.219018167604 0.523728013215 0.585075892725 0.183511147804 0.603560056585
0.658297904803 0.027382741827 0.639997210903 0.300693069396 0.406900422066 0.437886710714,0.910128813875 0.794501115481 0.0161853607477 0.816326244109 0.853988105597 0.403826285501
0.523455414607 0.490066232671 0.0300552053189 0.137509327317 0.583308941669 0.849303888135,0.519442211047 0.774427836714 0.205987398648 0.275775957773 0.401699645012 0.903220506939
0.984990252412 0.0257902939275 0.763377220495 0.43353354076 0.593854705271 0.928803344936,0.931656501358 0.692201789313 0.99406213352 0.917850268711 0.502895310251 0.71491490759
0.595547741776 0.827558092768 0.112688896134 0.886613193322 0.703705294595 0.977221437369,0.710432712557 0.937690403481 0.974922683416 0.651666916729 0.448774478219 0.78754681903
0.896652514469 0.861755408995 0.0299751171806 0.19769351583 0.411790950225 0.501174717263,0.540794307176 0.395582073922 0.378433008046 0.997441256664 0.421848848873 0.148432102414
0.556427920796 0.413808235578 0.165517237681 0.680172832224 0.91498626044 0.673110444005,0.121133510964 0.84384910416 0.183216448573 0.189885569373 0.119846174033 0.214983992883
0.5869863295 0.139367215944 0.694726468129 0.052232888802 0.0937930329169 0.967090207107,0.844342456865 0.572659680698 0.771087712539 0.124524026407 0.916960220197 0.620759960326
0.830146361228 0.728712998465 0.623124486947 0.970390527638 0.966131645652 0.842807359319,0.154840093025 0.0662384247654 0.400765660987 0.21374339956 0.645128887436 0.0698212058012
0.888602655203 0.888129768642 0.830454750018 0.563926129331 0.675534101575 0.270858006039,0.47958401107 0.834944649868 0.830904439674 0.260470499182 0.710025114365 0.748345312704
0.0177357959397 0.41300097776 0.270760992471 0.923817868654 0.67380209779 0.147749011577,0.347726218009 0.345709133592 0.168022095138 0.233799386192 0.766174248194 0.321253786973
0.776376836389 0.875794588743 0.774445301095 0.00174695233851 0.202780440808 0.517471514638,0.0523516542587 0.218197618596 0.415995602337 0.490025785542 0.234537312782 0.703387713642
0.594832217492 0.693114794318 0.607985123825 0.547924464045 0.829384117868 0.70679963321,0.79121949791 0.320975454158 0.375440988611 0.396210813857 0.101260293973 0.553997127213
0.312711744814 0.255219450241 0.890695036888 0.550398912606 0.548652999609 0.0682254905256,0.492007244893 0.020179156859 0.082791379041 0.878135118701 0.990614150517 0.546938067337
0.741953182884 0.611619175659 0.592624477305 0.835341320927 0.260436451562 0.780274989436,0.244713042485 0.808652283551 0.0598696617363 0.243133967529 0.562632090608 0.540741227323
0.556451567685 0.918963248837 0.770201586268 0.853397746737 0.650274782846 0.968270028598,0.604779150026 0.637447180242 0.805126363188 0.121159865718 0.227072126886 0.489683363346
0.978751097726 0.787534723521 0.917822214545 0.899132207751 0.696408403148 0.0766572287257,0.107215160546 0.63455883152 0.108879830909 0.765966450697 0.65571743133 0.920748865955
0.500619657147 0.276360398193 0.320407043836 0.556266538424 0.018770860158 0.122859435882,0.428366865758 0.263558689623 0.851691863886 0.597656160449 0.801773039045 0.425939076177
0.542619506627 0.676276122742 0.545773278612 0.0614480168995 0.14088603135 0.443876551182,0.93901610018 0.153465950548 0.721150217151 0.0247399596459 0.785706754698 0.0217154967102
0.139632537026 0.41192350271 0.914543748441 0.898968585067 0.730897145772 0.633715517601,0.683309144086 0.0943596509203 0.893091275034 0.844003905588 0.856885828985 0.586953677245
0.796119920869 0.733736164663 0.505293234039 0.343247578358 0.188573422982 0.852340952812,0.0927834948204 0.984382691679 0.544020098583 0.466832545628 0.644663174891 0.524678458245
0.575345207641 0.205177166553 0.166155447752 0.830940724021 0.360009625518 0.978771337821,0.290814671124 0.245450039651 0.218206895623 0.602363650732 0.582043695214 0.415811481241
0.881328611729 0.649863512539 0.827871061418 0.88889445476 0.463367140692 0.845504467041,0.45302803819 0.787043320797 0.335940548017 0.910489913367 0.665835963009 0.98519763125
0.449150821843 0.994599343072 0.54156484981 0.753648532608 0.79012401185 0.506329500548,0.987098554091 0.672796487215 0.630314134046 0.200097279379 0.292775685283 0.791790893467
0.978424068306 0.362948583565 0.0466601227795 0.395817012073 0.766607836184 0.342907562233,0.905775478173 0.24224833065 0.674238969292 0.411729065588 0.774628658351 0.156125470715
0.492359355033 0.134015642802 0.922740080973 0.908413023911 0.0449349809569 0.599196817321,0.694477696627 0.0637660790599 0.808613083448 0.792616758992 0.0245570810483 0.199687259283
0.81637355012 0.37587823073 0.147323266938 0.681667502057 0.408667747127 0.46542355774,0.77115428618 0.440332859113 0.255623063823 0.54201072979 0.0617121534728 0.868646102251
0.739389773478 0.599965022452 0.0674331535601 0.44723878594 0.210138665539 0.692114209028,0.997075799454 0.475107716706 0.226540085715 0.377428709142 0.158586777689 0.0770648060055
0.68731265046 0.742214367584 0.251470395633 0.316125493544 0.229315416819 0.894898844258,0.616201733008 0.228477405623 0.151264188644 0.196946228334 0.306270771192 0.746640966557
0.129128885929 0.14060981495 0.251190591152 0.858125147318 0.0626049965197 0.0950918182392,0.715491227375 0.258366334059 0.891301990286 0.899692586278 0.456034833487 0.441463617939
0.914761188552 0.647709161255 0.418156729358 0.603031373384 0.983484411268 0.102115984818,0.0563084321794 0.970924009369 0.973227581263 0.476932476873 0.630681789951 0.645601116057
0.95081080251 0.431687615527 0.406475279748 0.268797727458 0.500901196956 0.893349940603,0.457334253856 0.0785016913344 0.376633362911 0.831551022581 0.887449187516 0.421927286688
0.897138759243 0.175246476038 0.217075934682 0.202138662467 0.93830074112 0.480788935933,0.711315738656 0.687281147832 0.239046533276 0.816603728663 0.422004887485 0.998943318609
0.704354592419 0.177291522479 0.637896509398 0.141547928291 0.715571683849 0.319021649955,0.33216706106 0.636020353052 0.0597248665068 0.22094517965 0.922040118355 0.435874949065
0.846574610421 0.796482392905 0.757666776996 0.245491684809 0.10622869229 0.411175984118,0.959245156806 0.396730717815 0.897958200224 0.499362568537 0.462726149991 0.533135488204
0.878185380992 0.642451361465 0.367457300818 0.854039112512 0.707901987162 0.130693079986,0.496054329899 0.867518970863 0.14079934118 0.401219167662 0.772134665277 0.95866813253
0.856227796542 0.50333451346 0.36565446917 0.781565089877 0.98257583914 0.68431715209,0.590997477692 0.0800458222467 0.0193016989302 0.0916135610486 0.490019826231 0.928431440104
0.462202892458 0.135047840324 0.889247104841 0.999347489059 0.705932255691 0.35703567924,0.027035083383 0.244178613804 0.983324689478 0.10103476351 0.969418870974 0.977968486122
0.142504714502 0.0283960806787 0.224568376512 0.469702295419 0.0525865428915 0.879665629724,0.468061725156 0.294144470042 0.103246849811 0.33018963063 0.250992932811 0.00181306742361
0.126585550546 0.772610197748 0.839375410725 0.697367723677 0.288429922733 0.163510589763,0.437324547533 0.734413670449 0.824675708935 0.735411362964 0.0649584196328 0.384438654761
0.799572970638 0.416822649011 0.831236575029 0.469458670293 0.162559877093 0.747971306105,0.614948132529 0.947273300929 0.106186138886 0.0966083914396 0.6465502223 0.833316174303
0.281690581131 0.404581362662 0.577868573963 0.810060633047 0.920130833064 0.20684848144,0.474728606773 0.755636076339 0.568301095038 0.193245258984 0.900356386479 0.141692721489
0.224402398447 0.362272995869 0.106458566705 0.964649955486 0.465586659326 0.797761712789,0.989879464884 0.294507683615 0.224090619866 0.746820907286 0.520939384156 0.48496243815
0.354156434852 0.136886565056 0.619759387982 0.0462302903987 0.507806234622 0.395575303269,0.575008614135 0.844324610112 0.0623642281165 0.79049753193 0.510641549551 0.0556114879843
0.806678592401 0.900624939102 0.899280169458 0.244601046148 0.0405184200334 0.984075056936,0.521568034086 0.696698015735 0.538930737315 0.332653284751 0.597478157196 0.0815937497362
0.674768793686 0.0205617543924 0.0474009347074 0.0882267644955 0.604097405152 0.478049622256,0.554302106953 0.508465673133 0.906918699651 0.890668772782 0.322290058187 0.181949103516
0.798721050814 0.175610264548 0.921958928572 0.458992496266 0.492204197401 0.789750244784,0.176160985034 0.625576213603 0.452668662357 0.775838806498 0.796011111866 0.849522966677
0.257681640526 0.696562709687 0.13775840889 0.836263980122 0.384078700542 0.622085852692,0.301278888312 0.155496777274 0.778162496576 0.105463725942 0.46285548292 0.0886948956891
0.895557822491 0.134150511179 0.401782780729 0.180908282645 0.406019078915 0.129976580359,0.523002557535 0.0722136095883 0.726708944285 0.910763366853 0.410131816103 0.544341114366
0.770436098703 0.663013982573 0.910160716856 0.616224595406 0.530722039586 0.723484405815,0.790121037841 0.552807943625 0.492357146545 0.218575416038 0.269653735334 0.895126734284
0.851973373219 0.915133190731 0.342303527887 0.900840200111 0.223113702418 0.982801915048,0.607492413471 0.589797154766 0.621849488077 0.760980657545 0.311531341168 0.397341342517
0.495385878373 0.715860283351 0.207469594286 0.128720960226 0.371336087056 0.0392050489118,0.806488331863 0.445127772829 0.466008537012 0.00302543998068 0.0695358164196 0.285259609792
0.0497883152815 0.617052886168 0.825827331364 0.389269678237 0.711211719784 0.573227041468,0.668435860649 0.0638797789412 0.287284125909 0.790384989374 0.709684224406 0.275190673516
0.513487764401 0.770196597052 0.165815243897 0.795578146895 0.812358370067 0.0319853311376,0.14526646383 0.0417570482174 0.366612217563 0.386021472584 0.54937544119 0.5455754351
0.626469339477 0.175561725725 0.683593223972 0.269005192366 0.401763674621 0.582150123506,0.749375640473 0.941367265788 0.059724257226 0.0319679393127 0.940765400339 0.916068845998
0.981514746518 0.791774950943 0.700941588769 0.750444669526 0.720130554746 0.879761613105,0.212576457907 0.922274357545 0.624905039373 0.335053020645 0.687683192228 0.773200169703
0.529638411564 0.196888759482 0.751868848577 0.816416913328 0.0128659245161 0.871785055897,0.0941915631238 0.473689246278 0.329541667735 0.877058771607 0.251983227738 0.668709830574
